image_id,image_path,json_path,source,film_id,width,height,gt_cell_id,cell_key,raw_label1,raw_label2,mapped_morphology,known_or_unknown,detector_eligible,exclusion_reason,x_min,y_min,x_max,y_max,split
first_microscope/95-5-10-1/20160731_121529,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121529.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121529.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121529/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2125.0,1730.0,2700.0,2305.0,train
first_microscope/95-5-10-1/20160731_121529,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121529.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121529.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121529/Cell_2,Cell_2,Artifact,Artifact,,excluded,False,artifact,2299.0,570.0,2874.0,1145.0,train
first_microscope/95-5-10-1/20160731_121548,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121548.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121548.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121548/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2313.0,1752.0,2888.0,2327.0,train
first_microscope/95-5-10-1/20160731_121548,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121548.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121548.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121548/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2728.0,1937.0,3303.0,2512.0,train
first_microscope/95-5-10-1/20160731_121548,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121548.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121548.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121548/Cell_2,Cell_2,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2816.0,414.0,3391.0,989.0,train
first_microscope/95-5-10-1/20160731_121548,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121548.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121548.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121548/Cell_3,Cell_3,Unknn,Unknn,unknown,unknown,True,,2772.0,231.0,3347.0,806.0,train
first_microscope/95-5-10-1/20160731_121548,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121548.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121548.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121548/Cell_4,Cell_4,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2742.0,1751.0,3317.0,2326.0,train
first_microscope/95-5-10-1/20160731_121613,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121613.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121613.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121613/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1495.0,2245.0,2070.0,2820.0,train
first_microscope/95-5-10-1/20160731_121613,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121613.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121613.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121613/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2326.0,2411.0,2901.0,2986.0,train
first_microscope/95-5-10-1/20160731_121613,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121613.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121613.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121613/Cell_2,Cell_2,Small Lymph,Small Lymph,lymphocyte,known,True,,2510.0,1356.0,3085.0,1931.0,train
first_microscope/95-5-10-1/20160731_121613,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121613.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121613.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121613/Cell_3,Cell_3,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2143.0,930.0,2718.0,1505.0,train
first_microscope/95-5-10-1/20160731_121621,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121621.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121621.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121621/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,2742.0,1866.0,3317.0,2441.0,train
first_microscope/95-5-10-1/20160731_121621,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121621.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121621.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121621/Cell_1,Cell_1,Unknn,Unknn,unknown,unknown,True,,1235.0,227.0,1810.0,802.0,train
first_microscope/95-5-10-1/20160731_121640,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121640.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121640.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121640/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,2368.0,1535.0,2943.0,2110.0,train
first_microscope/95-5-10-1/20160731_121648,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121648.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121648.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121648/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,3219.0,96.0,3794.0,671.0,train
first_microscope/95-5-10-1/20160731_121648,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121648.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121648.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121648/Cell_1,Cell_1,Unknn,Unknn,unknown,unknown,True,,2228.0,178.0,2803.0,753.0,train
first_microscope/95-5-10-1/20160731_121648,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121648.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121648.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121648/Cell_2,Cell_2,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2771.0,526.0,3346.0,1101.0,train
first_microscope/95-5-10-1/20160731_121648,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121648.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121648.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121648/Cell_3,Cell_3,Artifact,Artifact,,excluded,False,artifact,1291.0,2344.0,1866.0,2919.0,train
first_microscope/95-5-10-1/20160731_121648,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121648.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121648.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121648/Cell_4,Cell_4,Unknn,Unknn,unknown,unknown,True,,1800.0,28.0,2375.0,603.0,train
first_microscope/95-5-10-1/20160731_121655,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121655.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121655.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121655/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,1114.0,421.0,1689.0,996.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,608.0,1495.0,1183.0,2070.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_1,Cell_1,Unknn,Unknn,unknown,unknown,True,,2038.0,2077.0,2613.0,2652.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_2,Cell_2,Unknn,Unknn,unknown,unknown,True,,2330.0,1593.0,2905.0,2168.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_3,Cell_3,Unknn,Unknn,unknown,unknown,True,,1325.0,1213.0,1900.0,1788.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_4,Cell_4,Unknn,Unknn,unknown,unknown,True,,2184.0,131.0,2759.0,706.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_5,Cell_5,Unknn,Unknn,unknown,unknown,True,,715.0,1263.0,1290.0,1838.0,train
first_microscope/95-5-10-1/20160731_121703,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121703.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121703.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121703/Cell_6,Cell_6,Unknn,Unknn,unknown,unknown,True,,2220.0,792.0,2795.0,1367.0,train
first_microscope/95-5-10-1/20160731_121744,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121744.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121744.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121744/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,2464.0,2051.0,3039.0,2626.0,train
first_microscope/95-5-10-1/20160731_121802,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121802.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121802.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121802/Cell_0,Cell_0,Artifact,Unknn,,excluded,False,artifact,2121.0,1289.0,2696.0,1864.0,train
first_microscope/95-5-10-1/20160731_121802,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121802.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121802.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121802/Cell_1,Cell_1,Unknn,Unknn,unknown,unknown,True,,1867.0,891.0,2442.0,1466.0,train
first_microscope/95-5-10-1/20160731_121809,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121809.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121809.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121809/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,2034.0,869.0,2609.0,1444.0,train
first_microscope/95-5-10-1/20160731_121809,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121809.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121809.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121809/Cell_1,Cell_1,Unknn,Unknn,unknown,unknown,True,,2676.0,1890.0,3251.0,2465.0,train
first_microscope/95-5-10-1/20160731_121809,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121809.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121809.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121809/Cell_2,Cell_2,Artifact,Unknn,,excluded,False,artifact,2720.0,929.0,3295.0,1504.0,train
first_microscope/95-5-10-1/20160731_121815,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121815.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121815.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121815/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1617.0,1583.0,2192.0,2158.0,train
first_microscope/95-5-10-1/20160731_121815,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121815.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121815.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121815/Cell_1,Cell_1,Artifact,Unknn,,excluded,False,artifact,2033.0,1563.0,2608.0,2138.0,train
first_microscope/95-5-10-1/20160731_121815,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121815.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121815.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121815/Cell_2,Cell_2,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2858.0,531.0,3433.0,1106.0,train
first_microscope/95-5-10-1/20160731_121834,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121834.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121834.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121834/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1779.0,1309.0,2354.0,1884.0,train
first_microscope/95-5-10-1/20160731_121848,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121848.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121848.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121848/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,3397.0,1568.0,3972.0,2143.0,train
first_microscope/95-5-10-1/20160731_121848,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121848.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121848.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121848/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1485.0,824.0,2060.0,1399.0,train
first_microscope/95-5-10-1/20160731_121848,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121848.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121848.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121848/Cell_2,Cell_2,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2443.0,606.0,3018.0,1181.0,train
first_microscope/95-5-10-1/20160731_121848,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121848.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121848.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121848/Cell_3,Cell_3,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1793.0,2366.0,2368.0,2941.0,train
first_microscope/95-5-10-1/20160731_121907,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121907.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121907.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121907/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1997.0,2289.0,2572.0,2864.0,train
first_microscope/95-5-10-1/20160731_121907,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121907.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121907.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121907/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2773.0,1704.0,3348.0,2279.0,train
first_microscope/95-5-10-1/20160731_121907,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121907.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121907.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121907/Cell_2,Cell_2,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1179.0,1747.0,1754.0,2322.0,train
first_microscope/95-5-10-1/20160731_121907,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121907.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121907.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121907/Cell_3,Cell_3,Unknn,Unknn,unknown,unknown,True,,2561.0,2036.0,3136.0,2611.0,train
first_microscope/95-5-10-1/20160731_121919,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121919.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121919.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121919/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,2114.0,1597.0,2689.0,2172.0,train
first_microscope/95-5-10-1/20160731_121919,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_121919.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_121919.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_121919/Cell_1,Cell_1,Artifact,Artifact,,excluded,False,artifact,2920.0,847.0,3495.0,1422.0,train
first_microscope/95-5-10-1/20160731_122356,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_122356.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_122356.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_122356/Cell_0,Cell_0,Unknn,Unknn,unknown,unknown,True,,2122.0,2117.0,2697.0,2692.0,train
first_microscope/95-5-10-1/20160731_122356,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/images/20160731_122356.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-5-10-1/jsons/20160731_122356.json,first_microscope,95-5-10-1,5312,2988,first_microscope/95-5-10-1/20160731_122356/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1899.0,1141.0,2474.0,1716.0,train
